response_id,experiment_id,pair_id,sample_number,attempt,timestamp,prompt,raw_response,parsed_distance_km,quality,terminal,retryable,latency_ms,input_tokens,output_tokens,estimated_cost_usd,reserved_cost_usd,model_version,finish_reason,provider_payload
9f00b0b8ee12e546295326e9ceff4f6953cb0dc90ec320388efd39783e001565,6a6a0f85241a9173bec8dbb2,AR--AU,0,1,2026-09-08T11:47:55.075843+00:00,"Estimate the straight-line great-circle distance in kilometres between Buenos Aires, Argentina and Canberra, Australia. Return only your best numerical estimate in kilometres. Do not explain your reasoning.",11500,11500.0,valid,True,False,761.3296659837943,37,5,5.7000000000000005e-06,5.9e-05,gemini-2.5-flash-lite,STOP,"{""candidates"": [{""content"": {""parts"": [{""text"": ""11500""}], ""role"": ""model""}, ""finishReason"": ""STOP"", ""index"": 0}], ""usageMetadata"": {""promptTokenCount"": 37, ""candidatesTokenCount"": 5, ""totalTokenCount"": 42, ""promptTokensDetails"": [{""modality"": ""TEXT"", ""tokenCount"": 37}], ""serviceTier"": ""standard""}, ""modelVersion"": ""gemini-2.5-flash-lite"", ""responseId"": ""6_WfavGzFe2F3boP77zo4Q4""}"
8d435346fe737ed84037b51ef1f27f2b9545bdde76bf266723a9f9674f19e0db,6a6a0f85241a9173bec8dbb2,AR--AU,1,1,2026-09-08T11:47:55.327983+00:00,"Estimate the straight-line great-circle distance in kilometres between Buenos Aires, Argentina and Canberra, Australia. Return only your best numerical estimate in kilometres. Do not explain your reasoning.",12000,12000.0,valid,True,False,571.5633340005297,37,5,5.7000000000000005e-06,5.9e-05,gemini-2.5-flash-lite,STOP,"{""candidates"": [{""content"": {""parts"": [{""text"": ""12000""}], ""role"": ""model""}, ""finishReason"": ""STOP"", ""index"": 0}], ""usageMetadata"": {""promptTokenCount"": 37, ""candidatesTokenCount"": 5, ""totalTokenCount"": 42, ""promptTokensDetails"": [{""modality"": ""TEXT"", ""tokenCount"": 37}], ""serviceTier"": ""standard""}, ""modelVersion"": ""gemini-2.5-flash-lite"", ""responseId"": ""6_WfarmaHp7dxs0P8ruZgQY""}"
5faf5a0811a60527ed8f9da7cbc6b05098bc019e8eadf6f8e680621679d6ff58,6a6a0f85241a9173bec8dbb2,AR--AU,2,1,2026-09-08T11:47:55.578322+00:00,"Estimate the straight-line great-circle distance in kilometres between Buenos Aires, Argentina and Canberra, Australia. Return only your best numerical estimate in kilometres. Do not explain your reasoning.",11800,11800.0,valid,True,False,679.114541009767,37,5,5.7000000000000005e-06,5.9e-05,gemini-2.5-flash-lite,STOP,"{""candidates"": [{""content"": {""parts"": [{""text"": ""11800""}], ""role"": ""model""}, ""finishReason"": ""STOP"", ""index"": 0}], ""usageMetadata"": {""promptTokenCount"": 37, ""candidatesTokenCount"": 5, ""totalTokenCount"": 42, ""promptTokensDetails"": [{""modality"": ""TEXT"", ""tokenCount"": 37}], ""serviceTier"": ""standard""}, ""modelVersion"": ""gemini-2.5-flash-lite"", ""responseId"": ""6_WfaouPLaqdnsEP4NPIuQI""}"
c064b50a65803e562162d68e62f2d5a42afc3a42b9b747cbbcca51d771906f61,6a6a0f85241a9173bec8dbb2,AR--AU,3,1,2026-09-08T11:47:55.830365+00:00,"Estimate the straight-line great-circle distance in kilometres between Buenos Aires, Argentina and Canberra, Australia. Return only your best numerical estimate in kilometres. Do not explain your reasoning.",11600,11600.0,valid,True,False,655.1960830111057,37,5,5.7000000000000005e-06,5.9e-05,gemini-2.5-flash-lite,STOP,"{""candidates"": [{""content"": {""parts"": [{""text"": ""11600""}], ""role"": ""model""}, ""finishReason"": ""STOP"", ""index"": 0}], ""usageMetadata"": {""promptTokenCount"": 37, ""candidatesTokenCount"": 5, ""totalTokenCount"": 42, ""promptTokensDetails"": [{""modality"": ""TEXT"", ""tokenCount"": 37}], ""serviceTier"": ""standard""}, ""modelVersion"": ""gemini-2.5-flash-lite"", ""responseId"": ""7PWfauR-_Jfdug_krsLZCg""}"
50c383a1023474cf08c5605b810d4e15b1d9bc81feb92dae9a9ea80a5c047e02,6a6a0f85241a9173bec8dbb2,AR--AU,4,1,2026-09-08T11:48:56.925686+00:00,"Estimate the straight-line great-circle distance in kilometres between Buenos Aires, Argentina and Canberra, Australia. Return only your best numerical estimate in kilometres. Do not explain your reasoning.",11825,11825.0,valid,True,False,748.0870409926865,37,5,5.7000000000000005e-06,5.9e-05,gemini-2.5-flash-lite,STOP,"{""candidates"": [{""content"": {""parts"": [{""text"": ""11825""}], ""role"": ""model""}, ""finishReason"": ""STOP"", ""index"": 0}], ""usageMetadata"": {""promptTokenCount"": 37, ""candidatesTokenCount"": 5, ""totalTokenCount"": 42, ""promptTokensDetails"": [{""modality"": ""TEXT"", ""tokenCount"": 37}], ""serviceTier"": ""standard""}, ""modelVersion"": ""gemini-2.5-flash-lite"", ""responseId"": ""Kfafat3uDoX_xN8PoKraiAE""}"
f1bf34e8afb6fa3b6debe53c37ef9606fa095aa2007fd7eba7f394c17069f61c,6a6a0f85241a9173bec8dbb2,AR--AU,5,1,2026-09-08T11:48:57.175789+00:00,"Estimate the straight-line great-circle distance in kilometres between Buenos Aires, Argentina and Canberra, Australia. Return only your best numerical estimate in kilometres. Do not explain your reasoning.",12100,12100.0,valid,True,False,763.8878750149161,37,5,5.7000000000000005e-06,5.9e-05,gemini-2.5-flash-lite,STOP,"{""candidates"": [{""content"": {""parts"": [{""text"": ""12100""}], ""role"": ""model""}, ""finishReason"": ""STOP"", ""index"": 0}], ""usageMetadata"": {""promptTokenCount"": 37, ""candidatesTokenCount"": 5, ""totalTokenCount"": 42, ""promptTokensDetails"": [{""modality"": ""TEXT"", ""tokenCount"": 37}], ""serviceTier"": ""standard""}, ""modelVersion"": ""gemini-2.5-flash-lite"", ""responseId"": ""KfafauKJHJyC3boPpr-t-A0""}"
602fa3d74fe3798f4c43c3af600a9fefe9245c834cc625b9bc8612533de97220,6a6a0f85241a9173bec8dbb2,AR--AU,6,1,2026-09-08T11:48:57.427941+00:00,"Estimate the straight-line great-circle distance in kilometres between Buenos Aires, Argentina and Canberra, Australia. Return only your best numerical estimate in kilometres. Do not explain your reasoning.",11900,11900.0,valid,True,False,624.2825829831418,37,5,5.7000000000000005e-06,5.9e-05,gemini-2.5-flash-lite,STOP,"{""candidates"": [{""content"": {""parts"": [{""text"": ""11900""}], ""role"": ""model""}, ""finishReason"": ""STOP"", ""index"": 0}], ""usageMetadata"": {""promptTokenCount"": 37, ""candidatesTokenCount"": 5, ""totalTokenCount"": 42, ""promptTokensDetails"": [{""modality"": ""TEXT"", ""tokenCount"": 37}], ""serviceTier"": ""standard""}, ""modelVersion"": ""gemini-2.5-flash-lite"", ""responseId"": ""KfafauK_JIOKvdIP_f_8qAM""}"
8223698ad8552564b6e11505414952d0fbf4ed32d2cc6b83615895d6698808a2,6a6a0f85241a9173bec8dbb2,AR--AU,7,1,2026-09-08T11:48:57.678630+00:00,"Estimate the straight-line great-circle distance in kilometres between Buenos Aires, Argentina and Canberra, Australia. Return only your best numerical estimate in kilometres. Do not explain your reasoning.",11900,11900.0,valid,True,False,563.3687499794178,37,5,5.7000000000000005e-06,5.9e-05,gemini-2.5-flash-lite,STOP,"{""candidates"": [{""content"": {""parts"": [{""text"": ""11900""}], ""role"": ""model""}, ""finishReason"": ""STOP"", ""index"": 0}], ""usageMetadata"": {""promptTokenCount"": 37, ""candidatesTokenCount"": 5, ""totalTokenCount"": 42, ""promptTokensDetails"": [{""modality"": ""TEXT"", ""tokenCount"": 37}], ""serviceTier"": ""standard""}, ""modelVersion"": ""gemini-2.5-flash-lite"", ""responseId"": ""KfafarulMNOH28oPs5PNsQQ""}"
a97c467ecfec3ae8746c5f481142a2b270515ce4c237ed3e54d7935b514c2148,6a6a0f85241a9173bec8dbb2,AR--AU,8,1,2026-09-08T11:48:57.930704+00:00,"Estimate the straight-line great-circle distance in kilometres between Buenos Aires, Argentina and Canberra, Australia. Return only your best numerical estimate in kilometres. Do not explain your reasoning.",11800,11800.0,valid,True,False,626.7322920029983,37,5,5.7000000000000005e-06,5.9e-05,gemini-2.5-flash-lite,STOP,"{""candidates"": [{""content"": {""parts"": [{""text"": ""11800""}], ""role"": ""model""}, ""finishReason"": ""STOP"", ""index"": 0}], ""usageMetadata"": {""promptTokenCount"": 37, ""candidatesTokenCount"": 5, ""totalTokenCount"": 42, ""promptTokensDetails"": [{""modality"": ""TEXT"", ""tokenCount"": 37}], ""serviceTier"": ""standard""}, ""modelVersion"": ""gemini-2.5-flash-lite"", ""responseId"": ""KvafarzQBdOU3boP5tCN4Qk""}"
404994f965858c8bd55115b42aa736b4118e2a7fab5582e3b51deed268544886,6a6a0f85241a9173bec8dbb2,AR--AU,9,1,2026-09-08T11:48:58.180752+00:00,"Estimate the straight-line great-circle distance in kilometres between Buenos Aires, Argentina and Canberra, Australia. Return only your best numerical estimate in kilometres. Do not explain your reasoning.",11700,11700.0,valid,True,False,575.5492910102475,37,5,5.7000000000000005e-06,5.9e-05,gemini-2.5-flash-lite,STOP,"{""candidates"": [{""content"": {""parts"": [{""text"": ""11700""}], ""role"": ""model""}, ""finishReason"": ""STOP"", ""index"": 0}], ""usageMetadata"": {""promptTokenCount"": 37, ""candidatesTokenCount"": 5, ""totalTokenCount"": 42, ""promptTokensDetails"": [{""modality"": ""TEXT"", ""tokenCount"": 37}], ""serviceTier"": ""standard""}, ""modelVersion"": ""gemini-2.5-flash-lite"", ""responseId"": ""KvafareuErWKvdIP7460uAE""}"
