aggregation,algorithm,place_id,aligned_x,aligned_y,inferred_lat,inferred_lon,displacement_km
mean,spherical,AO,12.568912649435191,10.430316390499764,-10.430316390499764,12.568912649435186,191.58892999088422
mean,spherical,AR,-57.69491929352941,32.80236734119364,-32.80236734119364,-57.69491929352941,210.30240511312797
mean,spherical,AU,147.30393682756778,36.59853707436232,-36.59853707436232,147.3039368275678,219.97689778769362
mean,spherical,BD,90.90439097523972,-24.39531640530727,24.39531640530727,90.90439097523969,90.05374507484326
mean,spherical,BR,-46.462185183119914,15.694029378226315,-15.694029378226315,-46.462185183119914,156.1131469246359
mean,spherical,CA,-75.40591659658158,-44.974334801061964,44.974334801061964,-75.40591659658158,54.57961934612598
mean,spherical,CD,14.403200871238084,5.018214380175268,-5.018214380175268,14.403200871238077,126.73213955943616
mean,spherical,CL,-68.42167843399106,33.780871852091856,-33.780871852091856,-68.42167843399105,211.36349094298888
mean,spherical,CN,115.90299166733917,-40.30672337214238,40.30672337214238,115.90299166733917,58.61868118946674
mean,spherical,CO,-71.70200089056279,-3.9662094251155984,3.9662094251155984,-71.70200089056279,273.45761102243284
mean,spherical,DE,13.545794576673359,-52.216135563685135,52.216135563685135,13.545794576673332,35.61765850403124
mean,spherical,DZ,3.07293643513745,-35.88838384224031,35.88838384224031,3.0729364351374397,97.50098973836502
mean,spherical,EG,32.163615390094606,-30.202474968117873,30.202474968117873,32.1636153900946,89.63362713035322
mean,spherical,ES,-3.2416780831235883,-40.293476994445086,40.293476994445086,-3.241678083123611,39.48279618056729
mean,spherical,ET,37.644901959926386,-8.394014560455888,8.394014560455888,37.64490195992639,135.95188165995796
mean,spherical,FI,24.71567653281329,-60.51095189202629,60.51095189202629,24.715676532813276,38.94357935194676
mean,spherical,FJ,178.07988840539548,18.105834146814598,-18.105834146814598,178.07988840539548,38.35659897621285
mean,spherical,FR,2.5510430044022883,-48.96591658909903,48.96591658909903,2.5510430044022865,19.35504655497446
mean,spherical,GB,-0.0909908694225976,-51.72655149171792,51.72655149171792,-0.09099086942258444,25.048585790018826
mean,spherical,GH,-0.11980554208165017,-7.343041689046399,7.343041689046399,-0.11980554208164619,199.4564195060112
mean,spherical,GR,23.325982138885195,-37.58449498906074,37.58449498906074,23.325982138885195,57.054002347558296
mean,spherical,IN,77.53321530237497,-29.25483660401005,29.25483660401005,77.53321530237497,79.70785212909767
mean,spherical,IT,12.980730979613838,-41.85598963471009,41.85598963471009,12.980730979613842,41.61039217728692
mean,spherical,JP,139.33753946567157,-36.00678219684596,36.00678219684596,139.33753946567157,51.41151628516019
mean,spherical,KE,35.04069516564874,1.1781356487070156,-1.1781356487070156,35.04069516564876,197.55036183916704
mean,spherical,KR,126.1519018803549,-37.372559646992954,37.372559646992954,126.15190188035494,77.7585823726766
mean,spherical,MA,-6.171448775170234,-34.708355860203035,34.708355860203035,-6.171448775170223,97.4350646690319
mean,spherical,MX,-97.61035913265223,-19.61733103476115,19.61733103476115,-97.61035913265222,160.71546213528683
mean,spherical,MY,101.6883905570125,-3.321127793894739,3.321127793894739,101.6883905570125,16.992785103954986
mean,spherical,NG,7.593957932768404,-9.46369336303929,9.46369336303929,7.593957932768384,42.634498677741924
mean,spherical,NL,5.123685337719252,-52.494758949573296,52.494758949573296,5.123685337719251,21.286590486725622
mean,spherical,NO,10.955274311889355,-59.362925180232146,59.362925180232146,10.955274311889358,62.88029603295821
mean,spherical,NZ,173.37547627761114,41.69401441172736,-41.69401441172736,173.3754762776111,125.16344687221674
mean,spherical,PE,-76.14808145753975,11.384892855026463,-11.384892855026463,-76.14808145753975,122.84593601636539
mean,spherical,PH,120.60458375811731,-16.22873342150518,16.22873342150518,120.6045837581173,184.86755950203704
mean,spherical,PK,72.01089979443617,-31.525329889549678,31.525329889549678,72.01089979443617,265.0527462039364
mean,spherical,PL,20.15757647820911,-52.344004402638106,52.344004402638106,20.157576478209123,58.06315294644737
mean,spherical,PT,-8.133761491662284,-39.44710649074452,39.44710649074452,-8.13376149166228,118.73439739132267
mean,spherical,RU,37.62478649668887,-55.1889698143814,55.1889698143814,37.624786496688884,62.84477942615886
mean,spherical,SA,46.425645544193685,-24.842630599212008,24.842630599212008,46.425645544193685,41.337119643708995
mean,spherical,SE,16.758702393604864,-59.1814281209774,59.1814281209774,16.75870239360485,78.30675189049937
mean,spherical,SG,103.41486431076237,-1.6208909818371213,1.6208909818371213,103.41486431076237,60.78453616425791
mean,spherical,SN,-17.124405294203342,-16.01165464943175,16.01165464943175,-17.124405294203346,148.7043546256549
mean,spherical,TH,100.83486356100218,-13.914730234313986,13.914730234313986,100.83486356100218,39.02048363930392
mean,spherical,TR,32.16487373175451,-39.50817913023451,39.50817913023451,32.164873731754504,75.83661452695226
mean,spherical,TZ,34.859733877390056,5.253882043177573,-5.253882043177573,34.85973387739008,142.76870811429168
mean,spherical,UA,29.94042877267043,-49.862583505936385,49.862583505936385,29.94042877267045,75.69602523579505
mean,spherical,US,-76.54826255654346,-38.79738829050258,38.79738829050258,-76.54826255654345,41.741113645986516
mean,spherical,VN,106.5195351110454,-22.019626352942343,22.019626352942343,106.5195351110454,129.63150474152272
mean,spherical,ZA,27.12245336594151,26.352621223787615,-26.352621223787615,27.12245336594151,131.81998974336386
mean,classical,AO,9.550099645112851,-15.50113139937773,,,
mean,classical,AR,-40.1805560498757,51.75848884529967,,,
mean,classical,AU,105.05211499997358,68.59460138673246,,,
mean,classical,BD,89.48526370605828,-42.64679938452163,,,
mean,classical,BR,-44.02909367084337,26.03789188099076,,,
mean,classical,CA,-8.00471019262654,-2.3912794361290146,,,
mean,classical,CD,8.955655567996594,-24.325514308355288,,,
mean,classical,CL,-32.7063287309469,61.17860132722282,,,
mean,classical,CN,93.43306908126081,-35.303954641652794,,,
mean,classical,CO,-43.04190891989827,30.788856377294056,,,
mean,classical,DE,15.637949195599266,-51.232431226564124,,,
mean,classical,DZ,-0.5008499132686133,-51.61698749027418,,,
mean,classical,EG,27.69179913848698,-50.62102017095661,,,
mean,classical,ES,-3.3419572610798625,-52.054378943295916,,,
mean,classical,ET,34.80812497174092,-36.622790288803614,,,
mean,classical,FI,26.268663873573637,-47.3215669890421,,,
mean,classical,FJ,98.82788073349164,85.39321991557553,,,
mean,classical,FR,6.337467803810263,-51.1429581096716,,,
mean,classical,GB,6.514985568111797,-49.5697663641243,,,
mean,classical,GH,-8.428995063314844,-34.831436806881065,,,
mean,classical,GR,18.93870613703127,-50.75291856507055,,,
mean,classical,IN,75.07938104890312,-42.8973299239531,,,
mean,classical,IT,11.0788254894062,-52.573218853995,,,
mean,classical,JP,96.47056017561087,-13.79366072922113,,,
mean,classical,KE,31.783843237392208,-33.311590471216505,,,
mean,classical,KR,98.12630746660506,-27.232418893564706,,,
mean,classical,MA,-7.339946793063689,-49.70623747865716,,,
mean,classical,MX,-10.63805448704754,37.226730596145515,,,
mean,classical,MY,107.38989322914412,-26.940983204688017,,,
mean,classical,NG,0.5539896824810846,-34.68073543338909,,,
mean,classical,NL,10.297052778767469,-50.35103376690894,,,
mean,classical,NO,17.541279799038403,-46.07138484100529,,,
mean,classical,NZ,95.72217381420006,103.10238930625972,,,
mean,classical,PE,-44.02296636315922,51.845633214120866,,,
mean,classical,PH,113.1950548862857,-22.678950038813245,,,
mean,classical,PK,69.34450808175856,-47.52911833253734,,,
mean,classical,PL,20.31842941848575,-50.655255382440735,,,
mean,classical,PT,-4.895011971952464,-46.91059442083089,,,
mean,classical,RU,33.64306155912998,-50.66941563303321,,,
mean,classical,SA,44.244067086449,-46.70817418718773,,,
mean,classical,SE,20.573018127931817,-47.57366572840769,,,
mean,classical,SG,107.41039226015374,-22.75448148804195,,,
mean,classical,SN,-23.52604909005563,-35.757523616472,,,
mean,classical,TH,102.68663795839132,-33.28156873015671,,,
mean,classical,TR,27.97123655133794,-50.471900595537214,,,
mean,classical,TZ,32.11231272974283,-28.628419970886426,,,
mean,classical,UA,26.736151694580784,-51.08443357752565,,,
mean,classical,US,-12.740894977398916,2.997304591603392,,,
mean,classical,VN,104.071636421217,-35.67098110150643,,,
mean,classical,ZA,26.505933565271118,-5.513441916547869,,,
mean,metric,AO,13.856903009509072,13.550930250148884,,,
mean,metric,AR,-38.28271769033885,60.311170216028714,,,
mean,metric,AU,119.60529628496192,62.74948361048082,,,
mean,metric,BD,91.76890467738183,-39.41162455423433,,,
mean,metric,BR,-41.528851926964144,33.087409809626024,,,
mean,metric,CA,-46.39050329595204,-42.241190780837556,,,
mean,metric,CD,14.60712845625168,6.485992706679404,,,
mean,metric,CL,-38.79869804106374,66.17225297507376,,,
mean,metric,CN,97.79292959004249,-56.133981934977925,,,
mean,metric,CO,-61.33572808852157,16.266766191187184,,,
mean,metric,DE,15.848452374671828,-58.83378403478183,,,
mean,metric,DZ,3.2548347255507686,-43.80408987190839,,,
mean,metric,EG,32.543519558158245,-39.19108863251042,,,
mean,metric,ES,-1.0826836631111938,-49.42106446087823,,,
mean,metric,ET,41.32204103281826,-12.63802762312212,,,
mean,metric,FI,25.333648077544666,-64.6835491827804,,,
mean,metric,FJ,117.57670154219346,78.72867179148813,,,
mean,metric,FR,6.676697833468339,-56.50202690680601,,,
